,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
13,Excellent Donuts,,Donuts,2.0,4.5,,33.94575,-118.31742,t41SpxNiaqJZk0mjxXmLSA,CINDY'S DONUTS,2157 W CENTURY BLVD,LOS ANGELES,,,
14,Angelo's Ristorante Italiano,,Italian,44.0,4.0,$$,34.2577972412109,-118.580917358398,PgqEI80F3YY89wMw9X1dvQ,ANGELO'S RISTORANTE ITALIANO,20539 DEVONSHIRE ST,CHATSWORTH,,,
15,,,,,,,,,,FOOD AVENUE,809 N AZUSA AVE,AZUSA,,,
16,Johnny Rockets,,"Burgers, Sandwiches, Diners",89.0,3.0,$$,34.048282,-118.239451,a-JlJ4CjhuHZWaxd75mKbw,JOHNNY ROCKETS,131 S CENTRAL AVE,LOS ANGELES,,,
17,,,,,,,,,,DELI,24975 PICO CANYON RD,STEVENSON RANCH,,,
18,Arts Wings And Things,,Chicken Wings,113.0,3.0,$$,33.9450599317269,-118.330467939377,j2E_5cIsgZBzuYnI_tmj8Q,WINGS & THINGS,3386 W CENTURY BLVD,INGLEWOOD,,,
19,La Cafe,,"Bakeries, Breakfast & Brunch, Wraps",1.0,1.0,,34.0451768,-118.25210369,PSAyeguNomm-n9szU01VxQ,LA CAFE,639 S SPRING ST UNIT UNIT,LOS ANGELES,,,
20,Nancy's Tortilleria and Market,,"Mexican, Grocery",30.0,3.0,$,34.0568809509277,-117.740989685059,cwNBsaM4U9LuFRv1fVfW_A,NANCY'S RETAIL MARKET,348 S TOWNE AVE,POMONA,,,
21,El Pollo Loco,,"Fast Food, Mexican",52.0,2.5,$,34.1524077,-118.4660336,55grVLFJCZaDhjZEkw0r2A,EL POLLO LOCO,4544 SAUGUS AVE,SHERMAN OAKS,,,
22,Market Grill,,"Persian/Iranian, Mexican, American (New)",86.0,4.5,$$,34.1998668,-118.4660651,ZK_KckBH8JiWtknm9n_rEQ,INTERNATIONAL MARKET GRILL,7134 SEPULVEDA BLVD,VAN NUYS,,,
23,El Potrero Meat Market,,"Meat Shops, International Grocery",4.0,4.5,$,33.952277,-118.218754,PpsVKKnUlFZ8iCbYzloiHQ,LOS PAISANOS MEAT MARKET,9201 LONG BEACH BLVD STE #A B,SOUTH GATE,,,
24,Jerry's Famous Deli,,"Delis, American (Traditional), Breakfast & Brunch",813.0,2.5,$$,34.144739,-118.408732,meZIz8K6MqVSCOpiSQZUJQ,JERRY'S FAMOUS DELI,12655 VENTURA BLVD,STUDIO CITY,,,
25,Florence Bakery,,Bakeries,5.0,4.5,$$,33.974973,-118.244903,iaOXRvQMMk8fXrkpyAdg6Q,FLORENCE BAKERY,1601 E FLORENCE AVE,LOS ANGELES,,,
26,Victor's Villa III,,Burgers,189.0,3.0,$,34.0612411499023,-117.963577270508,TBgV8QN5yq_0G26iTpxjpw,VICTOR'S VILLA,2201 W FRANCISQUITO AVE,WEST COVINA,,,
27,Norm's Hamburger,,"Burgers, Breakfast & Brunch",383.0,4.0,$,34.17656,-118.32181,3ggOuSyvG-xDgvxmMgMi1w,NORM'S BURGERS,1201 W MAGNOLIA BLVD,BURBANK,,,
28,Mariscos Linda,,Mexican,164.0,4.5,$$,34.01905,-118.19805,HrjyZ_oVUTpjtHKBxYD_1A,MARISCOS LINDA RESTAURANT,3667 E OLYMPIC BLVD,LOS ANGELES,,,
29,El Pollo Loco,,"Fast Food, Mexican, Salad",83.0,2.5,$,34.172194,-118.563931,5B0MEB7Mv2yeYeKR4TH8MA,EL POLLO LOCO,19762 VENTURA BLVD,WOODLAND HILLS,,,
30,Little Caesars,,Pizza,10.0,2.0,$,33.9744,-118.2823,NJODtkPlxwzF94VD5CSiSw,LITTLE CAESARS #5950,454 W FLORENCE AVE STE 104,LOS ANGELES,,,
31,Boardwalk Yogurt,,"Ice Cream & Frozen Yogurt, Desserts, Do-It-Yourself Food",36.0,3.5,$,33.9947813928827,-118.4805650837,JnO4oKkET5NvAUHjvZqZhw,BOARDWALK YOGURT,215 OCEAN FRONT WALK,VENICE,,,
32,Figaro Bistrot,,"French, Bakeries",1239.0,3.5,$$,34.10382437726,-118.291636500875,eDT33-DqPIYsqb0d3M7kIg,FIGARO BISTROT,1802 N VERMONT AVE,LOS ANGELES,,,
33,,,,,,,,,,E.T. S94 CAFE,1220 W 7TH ST,LOS ANGELES,,,
34,Menchie's - Sherman Oaks,,Ice Cream & Frozen Yogurt,207.0,4.0,$,34.14722,-118.42458,m3_cLHG9KhpWu7NtQC-XCQ,MENCHIE'S  YOGURT SHERMAN OAK,13369 VENTURA BLVD,SHERMAN OAKS,,,
35,Stater Bros. Markets,,"Grocery, Delis, Butcher",39.0,3.0,$$,33.888443,-118.06554,3SpS1czELNfaXny9JHbHDg,STATER BROS (DELI DEPT),12523 E ALONDRA BLVD,NORWALK,,,
36,Vrej Pastry,,"Bakeries, Custom Cakes",202.0,4.0,$,34.2735527946306,-118.501410582848,YilM8XPDZdhWIbYpBe9Eag,VREJ PASTRY,11148 BALBOA BLVD,GRANADA HILLS,,,
37,SC Fuels,,Gas Stations,3.0,3.0,,33.979058,-118.118898,YXg67Iup-bsf0kWKLi2EIQ,SC FUELS,1601 S BLUFF RD,MONTEBELLO,,,
38,Toppers Pizza Place - Canyon Country,,"Pizza, Salad, Sandwiches",342.0,4.0,$$,34.41683,-118.45481,pQF7xSy-chb7m6HAbSrpbQ,TOPPERS PIZZA PLACE,18417 SOLEDAD CANYON RD,SANTA CLARITA,,,
39,Pizza Hut,,"Pizza, Italian, Chicken Wings",43.0,2.0,$,34.076662,-118.300789,dSw3R1CHbtI_1Rlno-qp7A,PIZZA HUT,4207 BEVERLY BLVD,LOS ANGELES,,,
40,Millan's Ranchito Restaurant,,Mexican,30.0,4.0,$$,33.9899,-118.2196,lJaM9x_t1ZTHvg-wbky7hw,RANCHITO MILLAN,5803 S SOTO ST,HUNTINGTON PARK,,,
41,Burger King,,"Burgers, Fast Food",79.0,1.5,$,34.04869,-117.9465,_-feFjWqFGo-KS8Rp1xnJg,BURGER KING #4878,1601 N HACIENDA BLVD,LA PUENTE,,,
42,The Habit Burger Grill,,"Burgers, Salad, Sandwiches",195.0,3.5,$,34.136561,-118.188449,VZhmdWxseAu6bS_zEk6r7g,HABIT BURGER GRILL,7307 N FIGUEROA ST #202,LOS ANGELES,,,
43,,,,,,,,,,KUAN ZHAI ALLEY,17515 COLIMA RD #A,INDUSTRY,,,
44,Bangkok BBQ,,"Thai, Barbeque, Hot Pot",230.0,3.5,$$,34.02036,-117.8649,6-vpA41StGEJCIiP1OQphw,BANGKOK BBQ RESTAURANT,372 N LEMON AVE,WALNUT,,,
45,Dollar Tree,,Discount Store,30.0,2.5,$,34.019727459316,-118.10688441335,jFqjhoP-6YNFPFQqh1UrDA,DOLLAR TREE STORE #1040,828 W BEVERLY BLVD,MONTEBELLO,,,
46,7-Eleven,,"Convenience Stores, Coffee & Tea",18.0,1.5,$,34.220182802948,-118.545597866177,ecZwi1t-HOPAdW3xSbQWEQ,7-ELEVEN #13891G,18916 ROSCOE BLVD,NORTHRIDGE,,,
47,,,,,,,,,,GARNI FOOD MARKET,7073 FOOTHILL BLVD,TUJUNGA,,,
48,La Indiana Restaurant,,Mexican,119.0,4.5,$,34.0214653015137,-117.952270507812,UzWdr78Llw7QyueT5NhD4g,LA INDIANA RESTAURANT,144 N 1ST ST,LA PUENTE,,,
49,,,,,,,,,,USC LITTLE GALEN DINING HALL,3501 S WATTS WAY,LOS ANGELES,,,
50,168 Market,,"Fruits & Veggies, Seafood Markets, International Grocery",108.0,3.5,$,33.9875840964146,-117.872003588213,53zvsrcqxqSebq1sBhKPNA,168 MARKET #805 - TEN REN TEA BAR,19725 COLIMA RD,ROWLAND HEIGHTS,,,
51,Chipotle Mexican Grill,,"Mexican, Fast Food",130.0,2.5,$,34.675182,-118.1473502,UV31cnJwTZARuOD4cjoBBQ,CHIPOTLE,855 W AVENUE K #101,LANCASTER,,,
52,Manhattan Country Club,,"Tennis, Country Clubs, Fitness & Instruction",50.0,4.5,,33.90002,-118.39045,0rH3Xg9mmlncWunOA3yAyg,MANHATTAN COUNTRY CLUB RESTAURANT,1330 PARK VIEW AVE,MANHATTAN BEACH,,,
53,Jamba,,Juice Bars & Smoothies,142.0,3.5,$,34.1398187,-117.9782876,hAwKxoqI9xRG_X-Z9xZhxg,JAMBA JUICE #900,1245 E HUNTINGTON DR,DUARTE,,,
54,Crazy Rock'N Sushi - Covina,,"Japanese, Sushi Bars",1089.0,4.0,$$,34.1064513,-117.909405,hG7y6HHnmrgMOxc3FD11BA,CRAZY ROCK 'N' SUSHI,942 W ARROW HWY A-6,COVINA,,,
55,Mariscos Villa Del Mar,,"Seafood, Mexican",133.0,3.5,$$,33.9169177,-118.0284534,jsxAgG9TxxuH7r9zLgfSPg,MARISCOS VILLA DEL MAR,14222 IMPERIAL HWY,LA MIRADA,,,
56,Whole Foods Market,,Grocery,658.0,3.5,$$$,34.1510815160403,-118.2459287,HgKWviKpKX5LOW2zSVjgIg,WHOLE FOODS MARKET-SEAFOOD,331 N GLENDALE AVE,GLENDALE,,,
57,,,,,,,,,,MANHATTAN GAS &MART INC,1002 MANHATTAN BEACH BLVD,MANHATTAN BEACH,,,
58,Qingdao Bread Food,,Chinese,4.0,2.5,$$,33.9876592370381,-117.883050051318,BwU95LEHArizvktc0ss90w,QINGDAO,19255 COLIMA RD,ROWLAND HEIGHTS,,,
59,Dr Jolly Sugarcane Juice,,Juice Bars & Smoothies,129.0,4.5,$,34.0625051,-118.0727641,lndQcnBpbL0stzlHjgbKsg,DR JOLLY SUGARCANE JUICE,9008 GARVEY AVE # F,ROSEMEAD,,,
60,SAY's Raspados de Frutas Naturales,,"Shaved Ice, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",23.0,4.5,$,34.0557284920676,-118.288998972687,6H9_Gigu0wriUfB55Q21dA,SAY'S RASPADOS DE FRUTAS NAT,900 S WESTMORELAND AVE # #B,LOS ANGELES,,,
61,Rolling Hills Covenant Church,,Churches,14.0,4.5,,33.7750287,-118.3187151,EpQH-UL4P9P-yyOa2yU8BA,ROLLING HILLS COUNTRY CLUB,27000 E PALOS VERDES DR E,PALOS VERDES PENINSULA,,,
62,Thai Thani Restaurant,,Thai,164.0,3.5,$$,33.8249168395996,-118.385787963867,n2GfWTcnSSoTNttMvnxQPA,THAI THANI,1109 S PACIFIC COAST HWY,REDONDO BEACH,,,
63,,,,,,,,,,TURQUIOSE,1735 S CATALINA AVE,REDONDO BEACH,,,
64,El Tapatio,,Mexican,2.0,3.0,,34.0470428466797,-117.749122619629,2wdAOs0gzfcmYOiePGURvw,EL TAPATIO REST & NITE CLUB,1338 S GAREY AVE # #A,POMONA,,,
65,Mercado Buenos Aires,,"Steakhouses, Argentine",628.0,4.0,$$,34.2078459831026,-118.46577300423,BWd06JUkb2qJLn-HH3_phQ,MERCADO BUENOS AIRES RESTAURANT,7540 SEPULVEDA BLVD,VAN NUYS,,,
66,Ruby's Liquor,,"Beer, Wine & Spirits, Tobacco Shops",8.0,5.0,$$,33.8350099,-118.38554,wvS-R0ORmIAWpJf6dp5YDQ,RUBY'S LIQUOR,443 S PACIFIC COAST HWY,REDONDO BEACH,,,
67,Hooters,,"American (Traditional), Chicken Wings, Sports Bars",416.0,2.5,$$,34.101412,-118.340898,whupmMNpZugnd5khzbQtxQ,HOOTERS RESTAURANTS,6922 HOLLYWOOD BLVD,LOS ANGELES,,,
68,Pioneer Spa,,Day Spas,106.0,3.5,$,33.88088,-118.0829,WxJh11V61KZtwCdTo7cx-w,PIONEER SPA,16511 S PIONEER BLVD STE 108,NORWALK,,,
69,McDonald's,,"Burgers, Fast Food, Coffee & Tea",68.0,2.5,$,34.1083290557585,-117.934498786926,IbyiWiX4pzFZvHd3uhXHhA,MCDONALD'S #27554,5203 IRWINDALE AVE,IRWINDALE,,,
70,El Gallo Giro,,"Mexican, Caterers",235.0,3.5,$,34.22193,-118.44921,dpgEB4MwruEZSwxvE3g6Xg,EL GALLO GIRO,8309 VAN NUYS BLVD,PANORAMA CITY,,,
71,El Siete Mares Pescaderia  Carniceria,,Mexican,11.0,5.0,,34.0160399,-118.13504,WDM3GM8I66PhwZI73CzF2g,EL 7 MARES PESCADERIA,6321 E WHITTIER BLVD,LOS ANGELES,,,
72,,,,,,,,,,FARMER'S DELI,7516 E ROSECRANS AVE,PARAMOUNT,,,
73,Pupuseria El Conquistador,,Salvadoran,3.0,4.5,$,34.0123841894735,-118.256297017244,fZq7zun6hv8WK6ns998mmQ,TACOS EL CONQUISTADOR,3330 S CENTRAL AVE,LOS ANGELES,,,
74,,,,,,,,,,MINI A-1 MART,11550 S COLIMA RD,WHITTIER,,,
75,,,,,,,,,,BRONCO'S GRILL,969 S GLENDORA AVE STE #B,WEST COVINA,,,
76,Bargain Store,,Discount Store,9.0,3.0,$,34.1069984436035,-117.837257385254,x5TXLbOotNiDqExEfXa-Hw,THE BARGAIN STORE,1499 W ARROW HWY,SAN DIMAS,,,
77,Saigon Sandwiches & Coffee,,"Sandwiches, Vietnamese",149.0,4.0,$,34.2017958,-118.588968,JFXEVYmR85hTQXuy7MjbKw,SAIGON SANDWICHES,7219 DE SOTO AVE,CANOGA PARK,,,
78,,,,,,,,,,MEAT,6140 LANKERSHIM BLVD,NORTH HOLLYWOOD,,,
79,"The Ritz-Carlton, Marina del Rey",,"Hotels, Venues & Event Spaces",510.0,3.5,$$$,33.98435,-118.4504,pZgd5caUtXwjl35vfnuGtA,RITZ-CARLTON POOL SNACK BAR,4375 ADMIRALTY WAY,MARINA DEL REY,,,
80,Marston's,,"Breakfast & Brunch, American (New)",639.0,4.0,$$,34.432009,-118.554943,vLyy4VAloHjVS_LYUhr2dQ,MARSTON'S,24011 NEWHALL RANCH RD,VALENCIA,,,
81,,,,,,,,,,LA REYNA,2649 SANTA ANA ST,SOUTH GATE,,,
82,,,,,,,,,,RANCHOS MARKET,2009 W 8TH ST,LOS ANGELES,,,
83,Panda Express,,"Chinese, Fast Food",148.0,2.5,$,34.1124937088654,-117.828508420442,Q9NsvUGtUCsrSbYeN_uvKA,PANDA EXPRESS # 2020,508 N LONE HILL AVE,SAN DIMAS,,,
84,Din Tai Fung,,"Shanghainese, Dim Sum, Taiwanese",3912.0,4.0,$$,34.1434651,-118.2560737,P_2Z_Wwk2Xtepobtxxsa6A,DIN TAI FUNG,177 CARUSO AVE,GLENDALE,,,
85,China Kitchen,,Chinese,105.0,4.0,$,34.04882,-118.33402,wcRQQyT-jlYlNk7McBqE9w,CHINA KITCHEN,4511 W PICO BLVD,LOS ANGELES,,,
86,Hamburguesas Punta Cabras,,"Mexican, Burgers",45.0,4.0,$,34.0453491,-118.2520065,4fNUrvHriZ0zPtPYY2Z56g,HAMBURGUESAS PUNTA CABRAS,633 S SPRING ST,LOS ANGELES,,,
87,Vrej Pastry,,Bakeries,53.0,4.0,$,34.1291448,-117.8313635,0hc_htOrOfq6EGdbL1RNfA,VREJ PASTRY,1791 E ROUTE 66,GLENDORA,,,
88,,,,,,,,,,LE GARACE CAFE,230 N LARCHMONT BLVD,LOS ANGELES,,,
89,El Chipilin Restaurant,,"Salvadoran, Honduran",30.0,4.0,$,34.0761551,-118.2999454,BpbUMCDO3Snj2ltdzVVFsw,EL CHIPILIN,4170 BEVERLY BLVD,LOS ANGELES,,,
90,Philippe Chow,,Chinese,160.0,3.0,$$$,34.06555,-118.37893,IELj4SM37yrKwepaLyU8xw,PHILIPPE,8620 WILSHIRE BLVD,BEVERLY HILLS,,,
91,,,,,,,,,,ALBERTSON'S #148 - MEAT DEPT,15200 ROSECRANS AVE,LA MIRADA,,,
92,Cafe Valer,,"Coffee & Tea, Sandwiches, Desserts",723.0,4.5,$,34.070295,-117.930481,grDJjaRLRw6xwvznb-ywig,CAFE VALER,112 PLAZA DR # 1032,WEST COVINA,,,
93,,,,,,,,,,JOHNNIE'S NY ITALIAN RESTAUR,5757 WILSHIRE BLVD STE 102,LOS ANGELES,,,
94,Western Bagel,,Bagels,104.0,3.5,$,34.256725,-118.580504,6buyDD6_8TKhZfModDuL1w,WESTERN BAGEL,20516 DEVONSHIRE ST,CHATSWORTH,,,
95,,,,,,,,,,BON APPETIT,21726 PLACERITA CANYON RD,NEWHALL,,,
96,Royal's Taste,,Thai,123.0,3.5,$,33.9024701,-118.1251951,zQ5H5KQJtoIGlMwyJ3URWg,ROYAL'S TASTE,14232 BELLFLOWER BLVD,BELLFLOWER,,,
97,L.A. Banquets - Le Foyer Ballroom,,Venues & Event Spaces,203.0,5.0,,34.192819,-118.396261,tk2C4dXA5iDooZrC0l36bw,LA BANQUETS LE FOYER BALLROO,6730 LAUREL CANYON BLVD,NORTH HOLLYWOOD,,,
98,Ralphs,,Grocery,140.0,3.0,$$,34.03709,-118.14478,_Q4FP4Hf7YLupMvoYu8X1g,RALPHS #95 - BAKERY,2230 S ATLANTIC BLVD,MONTEREY PARK,,,
99,Centre Mkt,,Grocery,7.0,3.5,$,33.729526,-118.283836,OfLAU8GCSxrTQqTnst8FGA,CENTRE MARKET,1605 S CENTRE ST,SAN PEDRO,,,
100,Daw Yee Myanmar Café,,Burmese,347.0,4.0,$,34.0630044519588,-118.114228067453,wASSqUqUmCHn6fPgeLRCqg,DAW YEE MAYANMAR CAFE,111 N RURAL DR,MONTEREY PARK,,,
101,Es Con Sabor Restaurant,,Latin American,83.0,4.0,$,34.03279,-118.35646,zGOpA4thvr3gonNAnwfQ0g,ES CON SABOR RESTAURANT,5239 W ADAMS BLVD,LOS ANGELES,,,
102,Los Angeles Memorial Sports Arena,,Stadiums & Arenas,49.0,2.5,,34.0115089416504,-118.285026550293,xXAENg-mTFyLLxVwPilq8w,SPORTS ARENA #902,3939 S FIGUEROA ST,LOS ANGELES,,,
103,The Chicken Shack,,"Peruvian, Chicken Shop",336.0,3.5,$$,33.8632686,-118.389536,kyxfUNVLeyfY1Q1t8dGpCg,CHICKEN SHACK,1030 AVIATION BLVD,HERMOSA BEACH,,,
104,,,,,,,,,,LATINO MARKET,2168 VENICE BLVD,LOS ANGELES,,,
105,Main Event-La Coliseum,,Sporting Goods,2.0,3.0,$$$,34.01367,-118.28649,CnNEDnnSbSJ3XCk_JgmCjg,LA COLISEUM UC19,3911 S FIGUEROA ST,LOS ANGELES,,,
106,Fab Hot Dogs,,"Hot Dogs, Burgers, Fast Food",1148.0,4.0,$,34.1868,-118.55623,rPkm-5pMzPT2ottn8BxTbQ,FAB HOT DOGS,19417 1/2 VICTORY BLVD,RESEDA,,,
107,,,,,,,,,,BERYOZKA,7610 SANTA MONICA BLVD,WEST HOLLYWOOD,,,
108,Guido's Pizza & Pasta,,"Pizza, Italian, Sandwiches",90.0,3.5,$,34.1567715,-118.6059923,paEasA222veCPpnWdg4WTw,GUIDO'S PIZZA & PASTA,4883 TOPANGA CANYON BLVD,WOODLAND HILLS,,,
109,Jerry's,,"Delis, Salad, Sandwiches",460.0,3.0,$$,34.1686861306786,-118.603533797623,WspnY7uVq0tVL1WVVkvg0A,JERRY'S FAMOUS DELI,21857 VENTURA BLVD,WOODLAND HILLS,,,
110,Panaderia La Mexicana,,"Bakeries, Custom Cakes",21.0,4.5,$,33.9227732,-118.0302654,W7ElRJMiIdi4etdjcnQlqQ,PANADERIA LA MEXICANA,14151 E LEFFINGWELL RD,WHITTIER,,,
111,Boys Burgers,,Burgers,63.0,4.0,$,33.97441,-118.24087,f-qcXHRedFf-p3tZEAojtw,BOY'S BURGERS,1774 E FLORENCE AVE,LOS ANGELES,,,
112,Dona Bibi's Restaurant,,Honduran,115.0,4.0,$,34.0577352178347,-118.280215747654,sggNj8JgxfxuPgoNS_Iq9g,BIBi'S CAFE,2400 W 7TH ST # 101,LOS ANGELES,,,
113,Express Chinese Food,,Chinese,130.0,3.0,$,33.924222,-118.395465,km-BqM7r55uPptoTCBuiBw,EXPRESS CHINESE FOOD,630 N PACIFIC COAST HWY STE 4A,EL SEGUNDO,,,
114,Rally's,,"Burgers, Fast Food",39.0,3.0,$,33.9159826,-118.3523451,st9bfm4lSj7dGoWUI81zSA,RALLY'S HAMBURGER,12812 S HAWTHORNE BLVD,HAWTHORNE,,,
115,,,,,,,,,,THE FACEY CAFE,11333 SEPULVEDA BLVD,MISSION HILLS,,,
116,Mama Lu’s Dumpling House,,"Chinese, Seafood, Noodles",129.0,4.0,,33.991658,-117.923848,rnimgGaGGXxCTMzPJ9bCkw,MAMA LU DUMPLING HOUSE,17515 COLIMA RD STE #B,ROWLAND HEIGHTS,,,
117,Mamma's Brick Oven Pizza & Pasta,,"Pizza, Desserts, Pasta Shops",388.0,3.5,$,34.141137,-118.073689,IcQTSH4xG91Q60njewMFHg,MAMMA'S BRICK OVEN PIZZA,311 S ROSEMEAD BLVD,PASADENA,,,
118,Pho Mely,,Vietnamese,257.0,3.5,$,33.9035142213106,-118.134127557278,j9jEQSPdtJT6BoEiWi-8EA,PHO ME LY,14351 S CLARK AVE,BELLFLOWER,,,
119,China Wok Fast Food,,Chinese,46.0,3.0,$,34.0103513002396,-117.961483821273,a-6gGw4aUn0fravXztbsXQ,CHINA WOK,15836 E GALE AVE,HACIENDA HEIGHTS,,,
120,Orange Grove Bistro,,American (Traditional),16.0,4.0,$$,34.236659,-118.525114,-WnAH8HT5I_ZfrZXqvUDHg,ORANGE GROVE BISTRO,18111 NORDHOFF ST,NORTHRIDGE,,,
121,Tortas Ahogadas Los Tripones,,Mexican,17.0,3.5,$,34.181288,-118.3702954,LltNxi9ZvSaDb_gvM46qbA,TORTAS AHOGADAS LOS TRIPONES,6102 N VINELAND AVE,NORTH HOLLYWOOD,,,
122,Hollywood Sports Park,,Kids Activities,5.0,4.0,,33.894487,-118.139332,iRv_6b6el6quX3flH6MgHA,HOLLYWOOD SPORTS PARK,9030 E SOMERSET BLVD,BELLFLOWER,,,
123,,,,,,,,,,AQUA PURE WATER,115 N ROWAN AVE,LOS ANGELES,,,
124,JOANN Fabrics and Crafts,,"Fabric Stores, Home Decor, Art Supplies",92.0,2.5,$$,34.185315,-118.625711,7t5d_3HdbbhbNskfJirbaQ,JO-ANN FABRIC AND CRAFT STORE #2371,22914 VICTORY BLVD,WOODLAND HILLS,,,
125,Wong Java House,,"Indonesian, Desserts, Noodles",235.0,4.0,$$,34.0771438,-118.1451896,xsxykPvUT7CaGev6hg1XzQ,WONG JAVA HOUSE,1936 W VALLEY BLVD,ALHAMBRA,,,
126,Cypress Best Burgers,,Burgers,144.0,4.0,$,34.0860097,-118.2193383,fkxnyeGKckDGQFkTlHdsqg,CYPRESS BEST BURGERS,3240 N FIGUEROA ST,LOS ANGELES,,,
127,Target,,"Department Stores, Furniture Stores, Electronics",154.0,3.0,$$,34.148119,-118.793939,PhdY56cnjKGkyM0YWJBFLA,TARGET CAFE,30740 RUSSELL RANCH RD,WESTLAKE VILLAGE,,,
128,Applebee's Grill + Bar,,"Sports Bars, Burgers, American (Traditional)",165.0,3.5,$$,34.603764,-118.147305,VhuMQIgM1ushn-lg18Y8ow,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,39720 W 10TH ST W,PALMDALE,,,
129,Ibarra Bakery,,Bakeries,1.0,5.0,,34.0283216,-118.2621709,G-pXIdFuKTRM4LI3ilWaAg,IBARRA'S BEST BAKERY,2010 S MAPLE AVE,LOS ANGELES,,,
130,La Numero Uno,,"Mexican, Salvadoran, Soup",454.0,4.5,$$,34.0938088,-118.3268092,f2V2OzCi0eNe9I-XnJOuwg,LA NUMERO UNO RESTAURANT,1247 N VINE ST,LOS ANGELES,,,
131,El Pescador - West South Gate,,"Mexican, Seafood, Cocktail Bars",125.0,3.5,$$,33.9489,-118.21765,rQMXlZkqe43xKYeAtrKLvQ,EL PESCADOR FAMILY RESTAURANT,9535 LONG BEACH BLVD,SOUTH GATE,,,
132,,,,,,,,,,PHENOMENA,5700 ATLANTIC BLVD,MAYWOOD,,,
133,Vallarta Supermarkets,,Grocery,56.0,2.5,$,34.574617,-118.043462,5DOmU6zu4n9VtY4hpRbtgw,VALLARTA SUPERMARKET ISIA,38118 E 47TH ST E,PALMDALE,,,
134,Vons,,"Grocery, Pharmacy",48.0,3.0,$$,34.3774419,-118.5571682,d8zudUHMbUakkpmamUEjMA,VONS BAKERY #2111,24160 LYONS AVE,NEWHALL,,,
135,Hooters,,"Sports Bars, American (Traditional), Chicken Wings",548.0,2.0,$$,34.04094925802,-118.267343342605,6fNU3vGWU5R1hGsRhsIpLw,HOOTERS,1248 S FIGUEROA ST,LOS ANGELES,,,
136,Donburi Bistro,,"Japanese, Asian Fusion",3.0,2.5,,33.942063,-118.404542,Uu3iHCoqGjUYlb0jtX4gDg,DONBURI BISTRO,500 WORLD WAY #5C,LOS ANGELES,,,
137,EE Convenient Store,,Convenience Stores,95.0,3.5,$$,34.12692,-118.05524,9QpuKRCeTFfAQv7TOjBloA,E E CONVENIENT STORE,1107 S BALDWIN AVE #A,ARCADIA,,,
