,name,address,categories,review_count,rating,price,latitude_yelp,longitude_yelp,yelp_id,program_name,facility_address,facility_city,latitude,longitude,hours
34,Dreamy Creations,,"Bakeries, Cupcakes",321,4.5,$$,34.23189628,-118.5575365,Kixsfp34BWqwf0itV34cuw,DREAMY CREATIONS,19441 BUSINESS CTR DR STE #114,NORTHRIDGE,,,
35,Moo's Chinese Restaurant,,"Chinese, Noodles, Soup",162,3.5,$$,33.83797,-118.36476,VcL9qY6Vkt8KSBKVqWbaHA,"MOO,SHIOW MING",4817 TORRANCE BLVD,TORRANCE,,,
36,,,,,,,,,,CAFE BUD,15800 ROSCOE BLVD,VAN NUYS,,,
37,Bea Bea's,,"Breakfast & Brunch, American (New), Waffles",3835,4,$$,34.15579567,-118.3462224,hHqxeU1Js2yI-1YD0KWwBQ,BEA BEA'S,353 N PASS AVE STE B-C,BURBANK,,,
38,I Love Boba,,Coffee & Tea,76,3,$,34.04933,-118.30859,GaKWEhWvudr0p-B2oxQD3A,I LOVE BOBA,1144 S WESTERN AVE STE #101,LOS ANGELES,,,
39,Super A Foods,,Grocery,34,3.5,$$,33.9141,-118.15146,TfmBZcbc3dKwjlHQmQlSlw,SUPER A FOODS MEAT MARKET,13120 S DOWNEY AVE,PARAMOUNT,,,
40,Dave's Chillin and Grillin,,"Sandwiches, Delis, American (Traditional)",550,4,$,,,,DAVE'S CHILLIN N GRILLIN,2152 COLORADO BLVD,LOS ANGELES,,,
41,Dollar Tree,,Discount Store,15,4,$,34.11797161,-117.7753717,n7_kqM6SdxM3RP3rZIP_sA,DOLLAR TREE #5257,1475 FOOTHILL BLVD,LA VERNE,,,
42,Main Market,,"Convenience Stores, Grocery, Beer, Wine & Spirits",6,4.5,$,33.97529221,-118.0417252,#NAME?,MAIN MARKET,12604 PENN ST,WHITTIER,,,
43,Starbucks,,Coffee & Tea,61,4,$,34.127808,-118.444005,_VFRQGIzB87R2OHR5sIOEA,STARBUCKS COFFEE # 5549,2952 BEVERLY GLEN CIR,LOS ANGELES,,,
44,Pizza Hut,,"Pizza, Italian, Chicken Wings",44,2,$,33.86519299,-118.0824253,my40o9_NkDkFvvV1odat1Q,PIZZA HUT #24944,18325 S PIONEER BLVD,ARTESIA,,,
45,Hill Street Pizza,,"Pizza, Salad, Beer Bar",93,4,$$,34.04890658,-118.2516255,aXR0qSnMP8CghK5ICf3NIA,HILL STREET PIZZA - THE MEZZ BAR @ MEZZANINE LEVEL,448 S HILL ST,LOS ANGELES,,,
46,Urasawa,,Japanese,501,4.5,$$$$,34.0674313,-118.4009935,I1lMASC18ukvgLtDb4x3sA,URASAWA,218 N RODEO DR,BEVERLY HILLS,,,
47,Mayura Indian Grocery,,"Butcher, Herbs & Spices, Grocery",4,5,,34.22835582,-118.5006776,lrYlYN-hhIX-Zan7_Iq0MA,MAYURO METRO GROCERY AND HALLAL MEAT,16906 PARTHENIA ST,NORTHRIDGE,,,
48,Spearmint Rhino Gentlemen's Club,,Strip Clubs,88,2.5,$$,34.0241883,-117.9606624,DX064ozqrPDgeh7pW_tWVQ,SPEARMINT RHINO,15411 E VALLEY BLVD,LA PUENTE,,,
49,Noah's Bagels,,"Sandwiches, Breakfast & Brunch, Bagels",93,2,$,33.90233863,-118.3834023,hqovLocY6E0lo0wgUo7d9Q,NOAH'S NEW YORK BAGELS,2231 ROSECRANS AVE STE #C,EL SEGUNDO,,,
50,Togo's Sandwiches,,"Sandwiches, Fast Food, Delis",107,3,$,34.0684251,-117.9315296,O3qy0AxCI5EbR1fWVLRPiQ,TOGO EATERY,1040 W WEST COVINA PKWY,WEST COVINA,,,
51,Niko's Pizzeria,,"Pizza, Italian, Sandwiches",514,3.5,$$,33.73849487,-118.2855377,0bC28CWLBU79IX857_KqUg,NIKO'S PIZZERIA,399 W 6TH ST,SAN PEDRO,,,
52,Poblanita Express,,Mexican,32,4.5,$,33.90124373,-118.352804,cgWHsmKsvZrt_wK0KMahFQ,POBLANITA EXPRESS,14329 HAWTHORNE BLVD,LAWNDALE,,,
53,Angus Meat Market,,"Meat Shops, Butcher",125,5,$$,33.8252599,-118.3494112,1zOiXJhCpPAJS9eUSsXUtQ,ANGUS MEAT MART,3742 SEPULVEDA BLVD,TORRANCE,,,
54,El Torito,,"Mexican, Bars, Breakfast & Brunch",1004,3.5,$$,34.180498,-118.596973,Hmqh5fq41dlHWIp-JglgrQ,EL TORITO RESTAURANT,6040 CANOGA AVE,WOODLAND HILLS,,,
55,Taco Sinaloa,,Mexican,41,4,$,33.77922058,-118.2713318,ES5LLF2cEZQdnIixEv2OSg,TACO SINALOA,738 W ANAHEIM ST,WILMINGTON,,,
56,Three Spice Thai Kitchen,,Thai,561,3.5,$$,33.88181,-118.30879,jmDYEXQZrKyZBgJ0EL3g6w,THREE SPICE THAI KITCHEN,16400 S WESTERN AVE,GARDENA,,,
57,Homestyle Donuts,,Donuts,6,4.5,$,33.96438014,-118.0697934,wi2DlKIsDjUYjBYKeL94ig,HOMESTYLE DONUTS,11520 E SLAUSON AVE,SANTA FE SPRINGS,,,
58,Party City,,Party Supplies,10,1.5,,34.6907812,-118.1722616,kXRDxfIEEj0Rlee3_x39dw,PARTY CITY,44426 VALLEY CENTRAL WAY,LANCASTER,,,
59,Jack in the Box,,"Fast Food, Burgers, Tacos",42,2,$,34.18724874,-118.4309824,eeJjVk7z4_0r36vpO34CLw,JACK IN THE BOX #330,6416 WOODMAN AVE,VAN NUYS,,,
60,Il Capriccio on Vermont,,Italian,984,4,$$,34.103042,-118.291857,WPe9r4_b_ByxM-c3OhbDew,IL CAPRICCIO ON VERMONT,1757 N VERMONT AVE,LOS ANGELES,,,
61,,,,,,,,,,"ARANKI,MOHANNAD",20816 E ARROW HWY,COVINA,,,
62,,,,,,,,,,EDWINS SERVICE CENTER,10974 VENTURA BLVD,STUDIO CITY,,,
63,Amrose,,"Szechuan, Hot Pot",79,3,$$,34.08053207,-118.0929565,fOB_Vv5PUHU83dE-5-Kn6w,AMROSE,529 E VALLEY BLVD STE 168,SAN GABRIEL,,,
64,98 Plus Bargain,,Grocery,1,5,,34.2703318,-118.4165307,ey2zPgy4fcMioO2FiZcn2g,98+ BARGAINS,13003 VAN NUYS BLVD STE F&G,PACOIMA,,,
65,El Sol Mexican Restaurant,,Mexican,187,4,$$,,,,EL SOL,2901 1/2 HONOLULU AVE,LA CRESCENTA,,,
66,Yandicris Bionicos,,"Fast Food, Breakfast & Brunch, Seafood",12,3.5,$,33.94622421,-118.1177673,NJlF6zk6UTbUbH7IMllHlw,YANDICRIS BIONICOS & FRUIT,10244 LAKEWOOD BLVD,DOWNEY,,,
67,Mr Jiffy's Pizza & Pasta,,"Pizza, Italian",29,2.5,$,34.19237137,-118.3961411,pNwFROfWubq8LNa_Vw4ycA,JIFFY'S PIZZA,6700 LAUREL CANYON BLVD STE #4,NORTH HOLLYWOOD,,,
68,Hercules,,"Burgers, Fast Food, Greek",81,3.5,$,33.93061447,-118.2207336,c3S-0rDpBsubU_vYxlaHbw,HERCULES DRIVE-IN RESTAURANT,2825 E IMPERIAL HWY,LYNWOOD,,,
69,Wienerschnitzel,,"Hot Dogs, Fast Food, Sandwiches",44,3,$,34.0623977,-118.106751,xaX7yZo5JpIoBaO4gplJ2w,WIENERSCHNITZEL,7434 GARVEY AVE,ROSEMEAD,,,
70,Golden Bull,,"Steakhouses, American (Traditional), Bars",186,4,$$$,34.02916,-118.51793,0O82pNflot-e02qbAwdMBg,GOLDEN BULL,170 W CHANNEL RD,SANTA MONICA,,,
71,7-Eleven,,"Convenience Stores, Coffee & Tea",15,3.5,$,33.8815715,-118.204423,hOsNAJK2uGajn0c56wmhsA,7-ELEVEN,1562 S LONG BEACH BLVD,COMPTON,,,
72,KFC,,"Chicken Wings, Fast Food, Chicken Shop",54,1.5,$,,,,KENTUCKY FRIED CHICKEN,6916 RESEDA BLVD,RESEDA,,,
73,Take Sushi,,"Japanese, Korean, Sushi Bars",29,3.5,$$,34.058184,-118.308239,EvQhXdFLSj_VGjJ6hmDsjg,TAKE SUSHI,745 S OXFORD AVE STE 201,LOS ANGELES,,,
74,Myung In Dumplings,,"Korean, Soup",40,4.5,$,,,,JUNYAN DUMPLING,2515 TORRANCE BLVD,TORRANCE,,,
75,Starbucks,,Coffee & Tea,97,3.5,$,34.061923,-118.338919,fn0d4TtMb1AaSOoNdNoYzQ,STARBUCKS COFFEE #5488,5020 WILSHIRE BLVD,LOS ANGELES,,,
76,Tid Lom Thai Cuisine,,"Thai, Vegetarian, Seafood",125,3,$,34.083535,-118.305415,b2MipmEbn7Qc8XjuaSFIyQ,TID LOM THAI RESTAURANT,4809 MELROSE AVE,LOS ANGELES,,,
77,The Vitamin Barn,,"Vitamins & Supplements, Health Markets",8,5,,34.2002118,-118.6145251,uSQGqKziEKF_wevEQ-EUkQ,THE VITAMIN BARN,7138 S SHOUP AVE STE B-1,WEST HILLS,,,
78,East India Grill,,Indian,498,4,$$,34.07757,-118.34438,tIHQpCaLN2Am7c7Xpb9eCQ,NEW EAST INDIA GRILL,345 N LA BREA AVE STE 205,LOS ANGELES,,,
79,La Corona Bakery No 2,,Bakeries,6,4,$,33.97879645,-118.1867518,oNB7XgMPTysY9ah2nLgREA,LA CORONA BAKERY #2,6338 ATLANTIC AVE,BELL,,,
80,,,,,,,,,,SMART START,2628 1/2 E CESAR E CHAVEZ AVE,LOS ANGELES,,,
81,Spudnuts Donuts,,"Donuts, Coffee & Tea, Sandwiches",163,4,$,34.02498,-118.27859,EXcTXl7UynFuaXGIiRCQAg,SPUDNUTS DONUTS,3001 S FIGUEROA ST,LOS ANGELES,,,
82,Tandoor-A-India,,Indian,684,4,$$,33.9572141,-118.4428062,dUdEJlsLoIqjVY_VK40Q7g,TANDOOR OF INDIA,8406 PERSHING DR,PLAYA DEL REY,,,
83,Bennett's Ice Cream At the Farmers Market,,Ice Cream & Frozen Yogurt,244,3.5,$,34.07205327,-118.3598453,x4Ot2d-FkxqQ6moCbBiR_Q,BENNETT'S ICE CREAM,6333 W 3RD ST STE 548,LOS ANGELES,,,
84,Yum Yum Donuts,,"Donuts, Coffee & Tea, Sandwiches",41,2.5,$,34.37938,-118.54209,Cs6nxT_P6QKwwPvXkMuuQg,YUM-YUM DONUTS,23342 LYONS AVE,NEWHALL,,,
85,Mother Dough,,Pizza,356,4,$$,34.10064692,-118.2908034,Wv1DaljEGno_XkjGnDzb0g,MOTHER DOUGH,4648 HOLLYWOOD BLVD,LOS ANGELES,,,
86,,,,,,,,,,SUBWAY SANDWICHES,29613 THE OLD RD,CASTAIC,,,
87,Golden Palace Mongolian BBQ,,"Mongolian, Barbeque",540,4,$$,34.14659882,-118.0737991,WWkWgBUvvQCZaGZuIv5u7w,GOLDEN PALACE MONGOLIAN BBQ,3681 E COLORADO BLVD,PASADENA,,,
88,Sushi King,,Sushi Bars,598,4,$$,34.026415,-118.488818,ARGHDAuanWsaj4WUFY_DdQ,SUSHI KING,1330 WILSHIRE BLVD,SANTA MONICA,,,
89,SanSai Japanese Grill,,"Japanese, Sushi Bars, Poke",135,4,$,34.15011,-118.44558,Xs7jw9YKGFWjFO12I3thHA,SANSAI JAPANESE GRILL,14350 VENTURA BLVD,SHERMAN OAKS,,,
90,The Alley Dog,,"Mexican, Hot Dogs, Burgers",102,3.5,$,,,,ALLEY DOG #1,1001 S MAPLE AVE STE 101,LOS ANGELES,,,
91,Thai Sierra Madre,,Thai,83,4,$,34.1620249,-118.0546777,n3lI7tlRkV7iVdVZrQKTbg,THAI SIERRA MADRE RESTAURANT,85 W SIERRA MADRE BLVD,SIERRA MADRE,,,
92,The Arsenal,,"Lounges, American (Traditional), Cocktail Bars",767,4,$$,34.0295863,-118.4495683,0giDcyNWX-cYW9dsJc43uQ,ARSENAL BAR,12012 PICO BLVD,LOS ANGELES,,,
93,Taqueria Poncitlan,,Mexican,118,4,$,34.0978,-117.872,FEtklyFrYo4olXrfyyP8cw,TAQUERIA PONCITLAN,4710 N GRAND AVE,COVINA,,,
94,Liquid Zoo,,"Bars, Karaoke",88,3,$,34.201896,-118.465987,g6gq7yhMl2uVSU_a5LIRvg,THE LIQUID ZOO,7214 SEPULVEDA BLVD,VAN NUYS,,,
95,,,,,,,,,,MEAT DEPT,32003 CROWN VALLEY RD,ACTON,,,
96,Wild Oak Cafe,,"Cafes, Breakfast & Brunch, Sandwiches",509,4.5,$$,34.1703255,-118.202661,2owITuIx-9nLcfCidtC3Tg,WILD OAK CAFE,3111 E CHEVY CHASE DR,GLENDALE,,,
97,7-Eleven,,"Convenience Stores, Coffee & Tea",20,2.5,$,34.09176123,-118.1425751,Gx0gz8MCBWTmPHJAV48YSQ,SEVEN ELEVEN FOOD MARKET,1723 W MAIN ST,ALHAMBRA,,,
98,Cafe Fiore,,"Italian, Lounges",382,3.5,$$,34.17883471,-118.5999394,pyZrzpFIVS3k36XG1FMiMg,CAFE FIORE,21550 OXNARD ST STE #125,WOODLAND HILLS,,,
99,,,,,,,,,,BAKERY,1287 S UNION AVE,LOS ANGELES,,,
100,New School Kitchen,,"Dim Sum, Barbeque",126,4,$$,34.03822,-118.44166,u9BIiH96kkWjFBWKWTGNjA,CENTURY KITCHEN-OLYMPIC COLL,11301 W OLYMPIC BLVD STE 204,LOS ANGELES,,,
101,Hajji Halal Meat Market,,"Grocery, Meat Shops",1,5,,34.58016,-118.09931,o92fucGXWMs0-O0SGRNxDw,HAJJI HALAL MEAT MARKET,1645 E PALMDALE BLVD # M,PALMDALE,,,
102,La Jolla Meat Market,,"Meat Shops, Seafood Markets",8,4,$,33.94324,-118.19418,ogMxk2zuJh5q4OcpOYSMog,LA JOLLA RESTAURANT,4405 TWEEDY BLVD,SOUTH GATE,,,
103,Baldwin Park Hand Wash,,"Car Wash, Oil Change Stations",99,2.5,,34.08513,-117.96275,759F67idVLfuk-jbxvd4UQ,BALDWIN PARK HAND CAR WASH,4060 STERLING WAY,BALDWIN PARK,,,
104,Rumba Restaurant & Bar,,"Bars, Mexican, Latin American",2,5,,33.90159115,-118.3189942,zSEbTfVYB3s0JZTdQBHGlg,VICKY'S BAR AND RESTAURANT,2302 W ROSECRANS AVE,GARDENA,,,
105,,,,,,,,,,SAN JUAN HUACTZINCO PANADERIA Y PIZZERIA,3017 WABASH AVE,LOS ANGELES,,,
106,Al Wazir Chicken,,"Middle Eastern, Mediterranean, Fast Food",580,4,$,34.10203,-118.32191,VkTazkhx9K2EHFn4EuR6uA,AL WAZIR CHICKEN,6051 HOLLYWOOD BLVD STE #104,LOS ANGELES,,,
107,El Pollo Loco,,"Fast Food, Mexican",53,2,$,34.09068,-118.014355,II_rSEv17j_xm9gx0KrH6g,EL POLLO LOCO # 5518,4794 N PECK RD,EL MONTE,,,
108,El Pollo Loco,,"Fast Food, Mexican",177,2,$,34.02694,-117.834632,G5cLRLFnZNipwqJtB0bTgg,EL POLLO LOCO #6028,21610 VALLEY BLVD,WALNUT,,,
109,House of Ambrose Wine & Spirits,,"Beer, Wine & Spirits, Grocery",25,4,$$,34.1318016,-118.3448868,t6pkDVWDD8rCKlT_IrepaQ,HOUSE OF AMBROSE,3331 BARHAM BLVD,LOS ANGELES,,,
110,Church's Chicken,,"Chicken Wings, Fast Food",14,2,$,33.993576,-118.283058,9KRlH3G0npgeIbjMn30kUQ,CHURCH'S FRIED CHICKEN #959,5325 S FIGUEROA ST,LOS ANGELES,,,
111,Doma Kitchen,,"Russian, Modern European, Uzbek",406,4.5,$$,,,,DOMA KITCHEN,3562 N SEPULVEDA BLVD,MANHATTAN BEACH,,,
112,Hyatt Place Los Angeles/LAX/El Segundo,,"Hotels, Venues & Event Spaces",157,3.5,$$,33.92615558,-118.3870377,gGwDYyvqkbrFttn2q-afaQ,HYATT PLACE,750 N NASH ST,EL SEGUNDO,,,
113,Carnitas Michoacan,,Mexican,115,4,$,34.2494815,-118.60634,D2A747G8mqphKA0o-4v1jQ,"CARNITAS MICHOACAN ""JULIO""",9849 TOPANGA CANYON BLVD,CHATSWORTH,,,
114,See's Candies,,"Candy Stores, Gift Shops, Chocolatiers & Shops",25,4,$$,34.0218,-117.9582,crdcVcZZ4_n4BxTOyNo3KQ,SEE'S CANDY INC,149 S HACIENDA BLVD,HACIENDA HEIGHTS,,,
115,Firefly,,"American (New), Lounges, Cocktail Bars",2292,4,$$$,34.141468,-118.388418,S3z6erO2TeljEc-dTPqc9Q,FIREFLY,11720 VENTURA BLVD,STUDIO CITY,,,
116,,,,,,,,,,INNODINE ENTERTAINMENT,3450 W 6TH ST STE 102,LOS ANGELES,,,
117,Kreation Organic Juicery,,Juice Bars & Smoothies,167,4,$$,34.0696893,-118.4059221,eIkerhC7sW1p1cr5IY4xRA,KREATION JUICERY,9609 S SANTA MONICA BLVD,BEVERLY HILLS,,,
118,China Great Buffet,,"Chinese, Buffets",308,3,$$,34.06375228,-118.0214775,2eIA_Wi6NIZ5AHlmTtWfSQ,CHINA GREAT BUFFET,11860 E VALLEY BLVD,EL MONTE,,,
119,Domino's Pizza,,"Pizza, Chicken Wings, Sandwiches",47,2.5,$,33.91861,-118.41505,ldJrRyJ__lMv3P09EOAhBg,DOMINOS PIZZA #7837,130 E GRAND AVE STE G,EL SEGUNDO,,,
120,El Burrito Panzon,,Mexican,71,4,$,34.0666,-118.27093,GBqQv1m787XpGy8qyoEHYQ,EL BURRITOPANZON,2108 BEVERLY BLVD,LOS ANGELES,,,
121,7-Eleven,,"Convenience Stores, Coffee & Tea",15,2,$,34.0888514,-117.9163481,1M5Vhg_aSQGB_bHma99Apg,7 ELEVEN #19251-C,1275 W SAN BERNARDINO RD,COVINA,,,
122,Merritt's Ace Hardware,,Hardware Stores,99,4,$$,34.04389,-117.94878,fEf-lEEKxzNPq2mumT_jHg,MERRITTS HARDWARE,1302 N HACIENDA BLVD,LA PUENTE,,,
123,Superior Grocers,,"Grocery, Bakeries, Meat Shops",18,3,$,34.24726776,-118.4215608,2DGV4K61Rv71LCYGW9XYUg,SUPERIOR-TORTILLERIA,9801 LAUREL CANYON BLVD,PACOIMA,,,
124,Jack in the Box,,"Fast Food, Burgers, Tacos",56,2.5,$,34.083126,-118.0729477,gwgrgcowjASxG9xNbU3BlQ,JACK IN THE BOX #308,4216 N ROSEMEAD BLVD,ROSEMEAD,,,
125,,,,,,,,,,"CALTEX USA, INC.",1807 W SIXTH ST,LOS ANGELES,,,
126,Vlad's Bakery and Fast Food,,Bakeries,19,3,$,34.19360609,-118.4304509,ZOB6JqREvv0LDULTs884IA,VLAD'S BAKERY,13640 VANOWEN ST,VAN NUYS,,,
127,Ramirez Meat Market,,Meat Shops,53,4,$,34.08551025,-117.9671936,u9gB6qOvsVNcsxzQ_BlOCA,RAMIREZ MEAT MARKET,4005 LA RICA AVE,BALDWIN PARK,,,
128,,,,,,,,,,FRANTONE'S PIZZA,11110 E ALONDRA BLVD,NORWALK,,,
129,,,,,,,,,,L & G MINI MARKET DISCOUNT,6415 1/2 S VERMONT AVE,LOS ANGELES,,,
130,Burgers Y Mas,,"Burgers, American (Traditional)",43,3.5,$,33.8727451,-118.1112498,oNj7U8iLlYtVb5LwbALtpw,BURGERS Y MAS,10450 E ARTESIA BLVD,BELLFLOWER,,,
131,Natraliart Jamaican Restaurant & Market,,"Grocery, Caribbean, American (New)",206,4,$$,34.03955,-118.32226,5W-9Iq_q3VXsB0nkA0TVrQ,NATRALIART FOOD MARKET,3426 W WASHINGTON BLVD,LOS ANGELES,,,
132,,,,,,,,,,TOMS MARKET,4754 E 6TH ST,LOS ANGELES,,,
133,Matt Denny's Ale House Restaurant,,"Steakhouses, American (New), Gastropubs",368,3.5,$$,34.1403749,-118.0263622,ucgP36qDADNxkgbasIbi5A,MATT DENNY'S ALE HOUSE,145 E HUNTINGTON DR,ARCADIA,,,
134,Bueller's Bagels,,Bagels,110,3,$,34.0441381,-118.4310527,3FTOg-6TGVGq1fc4LJwKOw,BUELLER'S BAGELS,10840 W OLYMPIC BLVD,LOS ANGELES,,,
135,Victory Produce International Market,,"Grocery, Bakeries, Butcher",54,3.5,$$,34.1943999,-118.5645478,bBDX2agxIcv9aOET6A72zQ,VICTORY PRODUCE - BAKERY & D,19801 VANOWEN ST STE # A1,WINNETKA,,,
136,,,,,,,,,,1 ST NUTRITION,4101 S CENTRAL AVE,LOS ANGELES,,,
137,,,,,,,,,,MG MARKET,2944 TWEEDY BLVD,SOUTH GATE,,,
